,YEAR,SITE,RACE,SEX,COUNT,POPULATION
4460,2009,Other Male Genital Organs,White,Male,37,120845324
4461,2009,Other Non-Epithelial Skin,Asian/Pacific Islander,Male,23,7995377
4462,2009,Other Non-Epithelial Skin,Black,Female,46,21744516
4463,2009,Other Non-Epithelial Skin,Black,Male,92,19887934
4464,2009,Other Non-Epithelial Skin,Hispanic,Female,20,24261364
4465,2009,Other Non-Epithelial Skin,Hispanic,Male,77,25062023
4466,2009,Other Non-Epithelial Skin,White,Female,795,123469289
4467,2009,Other Non-Epithelial Skin,White,Male,1949,120845324
4468,2009,Other Oral Cavity and Pharynx,Asian/Pacific Islander,Male,16,7995377
4469,2009,Other Oral Cavity and Pharynx,Black,Female,36,21744516
4470,2009,Other Oral Cavity and Pharynx,Black,Male,211,19887934
4471,2009,Other Oral Cavity and Pharynx,Hispanic,Male,62,25062023
4472,2009,Other Oral Cavity and Pharynx,White,Female,300,123469289
4473,2009,Other Oral Cavity and Pharynx,White,Male,926,120845324
4474,2009,Other Urinary Organs,Black,Female,23,21744516
4475,2009,Other Urinary Organs,White,Female,138,123469289
4476,2009,Other Urinary Organs,White,Male,190,120845324
4477,2009,Ovary,American Indian/Alaska Native,Female,85,2062396
4478,2009,Ovary,Asian/Pacific Islander,Female,347,8687874
4479,2009,Ovary,Black,Female,1260,21744516
4480,2009,Ovary,Hispanic,Female,831,24261364
4481,2009,Ovary,White,Female,12744,123469289
4482,2009,Pancreas,American Indian/Alaska Native,Female,63,2062396
4483,2009,Pancreas,American Indian/Alaska Native,Male,70,2078819
4484,2009,Pancreas,Asian/Pacific Islander,Female,463,8687874
4485,2009,Pancreas,Asian/Pacific Islander,Male,452,7995377
4486,2009,Pancreas,Black,Female,2231,21744516
4487,2009,Pancreas,Black,Male,1968,19887934
4488,2009,Pancreas,Hispanic,Female,1016,24261364
4489,2009,Pancreas,Hispanic,Male,1054,25062023
4490,2009,Pancreas,White,Female,15001,123469289
4491,2009,Pancreas,White,Male,15380,120845324
4492,2009,Penis,Black,Male,35,19887934
4493,2009,Penis,Hispanic,Male,35,25062023
4494,2009,Penis,White,Male,190,120845324
4495,2009,"Peritoneum, Omentum and Mesentery",Black,Female,37,21744516
4496,2009,"Peritoneum, Omentum and Mesentery",Hispanic,Female,27,24261364
4497,2009,"Peritoneum, Omentum and Mesentery",White,Female,587,123469289
4498,2009,"Peritoneum, Omentum and Mesentery",White,Male,58,120845324
4499,2009,Pleura,White,Male,32,120845324
4500,2009,Prostate,American Indian/Alaska Native,Male,111,2078819
4501,2009,Prostate,Asian/Pacific Islander,Male,406,7995377
4502,2009,Prostate,Black,Male,4794,19887934
4503,2009,Prostate,Hispanic,Male,1436,25062023
4504,2009,Prostate,White,Male,22777,120845324
4505,2009,Rectum and Rectosigmoid Junction,American Indian/Alaska Native,Female,28,2062396
4506,2009,Rectum and Rectosigmoid Junction,American Indian/Alaska Native,Male,34,2078819
4507,2009,Rectum and Rectosigmoid Junction,Asian/Pacific Islander,Female,102,8687874
4508,2009,Rectum and Rectosigmoid Junction,Asian/Pacific Islander,Male,149,7995377
4509,2009,Rectum and Rectosigmoid Junction,Black,Female,465,21744516
4510,2009,Rectum and Rectosigmoid Junction,Black,Male,592,19887934
4511,2009,Rectum and Rectosigmoid Junction,Hispanic,Female,194,24261364
4512,2009,Rectum and Rectosigmoid Junction,Hispanic,Male,361,25062023
4513,2009,Rectum and Rectosigmoid Junction,White,Female,3426,123469289
4514,2009,Rectum and Rectosigmoid Junction,White,Male,4581,120845324
4515,2009,Retroperitoneum,White,Female,81,123469289
4516,2009,Retroperitoneum,White,Male,88,120845324
4517,2009,Salivary Gland,Black,Female,35,21744516
4518,2009,Salivary Gland,Black,Male,36,19887934
4519,2009,Salivary Gland,Hispanic,Female,16,24261364
4520,2009,Salivary Gland,Hispanic,Male,28,25062023
4521,2009,Salivary Gland,White,Female,243,123469289
4522,2009,Salivary Gland,White,Male,457,120845324
4523,2009,Skin excluding Basal and Squamous,American Indian/Alaska Native,Male,21,2078819
4524,2009,Skin excluding Basal and Squamous,Asian/Pacific Islander,Female,33,8687874
4525,2009,Skin excluding Basal and Squamous,Asian/Pacific Islander,Male,46,7995377
4526,2009,Skin excluding Basal and Squamous,Black,Female,112,21744516
4527,2009,Skin excluding Basal and Squamous,Black,Male,162,19887934
4528,2009,Skin excluding Basal and Squamous,Hispanic,Female,107,24261364
4529,2009,Skin excluding Basal and Squamous,Hispanic,Male,198,25062023
4530,2009,Skin excluding Basal and Squamous,White,Female,3910,123469289
4531,2009,Skin excluding Basal and Squamous,White,Male,7834,120845324
4532,2009,Small Intestine,Asian/Pacific Islander,Male,16,7995377
4533,2009,Small Intestine,Black,Female,105,21744516
4534,2009,Small Intestine,Black,Male,99,19887934
4535,2009,Small Intestine,Hispanic,Female,33,24261364
4536,2009,Small Intestine,Hispanic,Male,35,25062023
4537,2009,Small Intestine,White,Female,477,123469289
4538,2009,Small Intestine,White,Male,480,120845324
4539,2009,Soft Tissue including Heart,American Indian/Alaska Native,Male,16,2078819
4540,2009,Soft Tissue including Heart,Asian/Pacific Islander,Female,52,8687874
4541,2009,Soft Tissue including Heart,Asian/Pacific Islander,Male,59,7995377
4542,2009,Soft Tissue including Heart,Black,Female,282,21744516
4543,2009,Soft Tissue including Heart,Black,Male,233,19887934
4544,2009,Soft Tissue including Heart,Hispanic,Female,153,24261364
4545,2009,Soft Tissue including Heart,Hispanic,Male,170,25062023
4546,2009,Soft Tissue including Heart,White,Female,1678,123469289
4547,2009,Soft Tissue including Heart,White,Male,1904,120845324
4548,2009,Stomach,American Indian/Alaska Native,Female,37,2062396
4549,2009,Stomach,American Indian/Alaska Native,Male,55,2078819
4550,2009,Stomach,Asian/Pacific Islander,Female,336,8687874
4551,2009,Stomach,Asian/Pacific Islander,Male,449,7995377
4552,2009,Stomach,Black,Female,798,21744516
4553,2009,Stomach,Black,Male,1162,19887934
4554,2009,Stomach,Hispanic,Female,614,24261364
4555,2009,Stomach,Hispanic,Male,805,25062023
4556,2009,Stomach,White,Female,3348,123469289
4557,2009,Stomach,White,Male,4999,120845324
4558,2009,Testis,Hispanic,Male,68,25062023
4559,2009,Testis,White,Male,354,120845324
4560,2009,Thyroid,Asian/Pacific Islander,Female,53,8687874
4561,2009,Thyroid,Asian/Pacific Islander,Male,30,7995377
4562,2009,Thyroid,Black,Female,119,21744516
4563,2009,Thyroid,Black,Male,56,19887934
4564,2009,Thyroid,Hispanic,Female,85,24261364
4565,2009,Thyroid,Hispanic,Male,55,25062023
4566,2009,Thyroid,White,Female,801,123469289
4567,2009,Thyroid,White,Male,641,120845324
4568,2009,Tongue,Asian/Pacific Islander,Male,29,7995377
4569,2009,Tongue,Black,Female,50,21744516
4570,2009,Tongue,Black,Male,135,19887934
4571,2009,Tongue,Hispanic,Female,38,24261364
4572,2009,Tongue,Hispanic,Male,70,25062023
4573,2009,Tongue,White,Female,586,123469289
4574,2009,Tongue,White,Male,1150,120845324
4575,2009,Tonsil,Black,Female,23,21744516
4576,2009,Tonsil,Black,Male,75,19887934
4577,2009,Tonsil,Hispanic,Male,22,25062023
4578,2009,Tonsil,White,Female,143,123469289
4579,2009,Tonsil,White,Male,487,120845324
4580,2009,"Trachea, Mediastinum and Other Respiratory Organs",Black,Male,17,19887934
4581,2009,"Trachea, Mediastinum and Other Respiratory Organs",White,Female,65,123469289
4582,2009,"Trachea, Mediastinum and Other Respiratory Organs",White,Male,103,120845324
4583,2009,Ureter,Black,Female,16,21744516
4584,2009,Ureter,White,Female,154,123469289
4585,2009,Ureter,White,Male,185,120845324
4586,2009,Urinary Bladder,American Indian/Alaska Native,Male,26,2078819
4587,2009,Urinary Bladder,Asian/Pacific Islander,Female,66,8687874
4588,2009,Urinary Bladder,Asian/Pacific Islander,Male,127,7995377
4589,2009,Urinary Bladder,Black,Female,429,21744516
4590,2009,Urinary Bladder,Black,Male,596,19887934
4591,2009,Urinary Bladder,Hispanic,Female,159,24261364
4592,2009,Urinary Bladder,Hispanic,Male,344,25062023
4593,2009,Urinary Bladder,White,Female,3655,123469289
4594,2009,Urinary Bladder,White,Male,9293,120845324
4595,2009,"Uterus, NOS",Asian/Pacific Islander,Female,112,8687874
4596,2009,"Uterus, NOS",Black,Female,818,21744516
4597,2009,"Uterus, NOS",Hispanic,Female,319,24261364
4598,2009,"Uterus, NOS",White,Female,3436,123469289
4599,2009,Vagina,Black,Female,51,21744516
4600,2009,Vagina,Hispanic,Female,28,24261364
4601,2009,Vagina,White,Female,339,123469289
4602,2009,Vulva,Black,Female,59,21744516
4603,2009,Vulva,Hispanic,Female,42,24261364
4604,2009,Vulva,White,Female,870,123469289
4605,2010,Acute Lymphocytic,Asian/Pacific Islander,Female,26,8954873
4606,2010,Acute Lymphocytic,Asian/Pacific Islander,Male,31,8227319
4607,2010,Acute Lymphocytic,Black,Female,55,22029960
4608,2010,Acute Lymphocytic,Black,Male,58,20170195
4609,2010,Acute Lymphocytic,Hispanic,Female,152,24998341
4610,2010,Acute Lymphocytic,Hispanic,Male,156,25744770
4611,2010,Acute Lymphocytic,White,Female,575,124138477
4612,2010,Acute Lymphocytic,White,Male,681,121532159
4613,2010,Acute Myeloid,American Indian/Alaska Native,Female,26,2125757
4614,2010,Acute Myeloid,American Indian/Alaska Native,Male,24,2147345
4615,2010,Acute Myeloid,Asian/Pacific Islander,Female,143,8954873
4616,2010,Acute Myeloid,Asian/Pacific Islander,Male,159,8227319
4617,2010,Acute Myeloid,Black,Female,313,22029960
4618,2010,Acute Myeloid,Black,Male,338,20170195
4619,2010,Acute Myeloid,Hispanic,Female,257,24998341
4620,2010,Acute Myeloid,Hispanic,Male,310,25744770
4621,2010,Acute Myeloid,White,Female,3477,124138477
4622,2010,Acute Myeloid,White,Male,4670,121532159
4623,2010,"Anus, Anal Canal and Anorectum",Black,Female,39,22029960
4624,2010,"Anus, Anal Canal and Anorectum",Black,Male,57,20170195
4625,2010,"Anus, Anal Canal and Anorectum",Hispanic,Female,30,24998341
4626,2010,"Anus, Anal Canal and Anorectum",Hispanic,Male,18,25744770
4627,2010,"Anus, Anal Canal and Anorectum",White,Female,432,124138477
4628,2010,"Anus, Anal Canal and Anorectum",White,Male,269,121532159
4629,2010,Bones and Joints,Asian/Pacific Islander,Female,22,8954873
4630,2010,Bones and Joints,Black,Female,75,22029960
4631,2010,Bones and Joints,Black,Male,87,20170195
4632,2010,Bones and Joints,Hispanic,Female,61,24998341
4633,2010,Bones and Joints,Hispanic,Male,89,25744770
4634,2010,Bones and Joints,White,Female,475,124138477
4635,2010,Bones and Joints,White,Male,691,121532159
4636,2010,Cervix,American Indian/Alaska Native,Female,36,2125757
4637,2010,Cervix,Asian/Pacific Islander,Female,143,8954873
4638,2010,Cervix,Black,Female,790,22029960
4639,2010,Cervix,Hispanic,Female,476,24998341
4640,2010,Cervix,White,Female,2970,124138477
4641,2010,Chronic Lymphocytic,Asian/Pacific Islander,Male,22,8227319
4642,2010,Chronic Lymphocytic,Black,Female,148,22029960
4643,2010,Chronic Lymphocytic,Black,Male,220,20170195
4644,2010,Chronic Lymphocytic,Hispanic,Female,57,24998341
4645,2010,Chronic Lymphocytic,Hispanic,Male,58,25744770
4646,2010,Chronic Lymphocytic,White,Female,1626,124138477
4647,2010,Chronic Lymphocytic,White,Male,2451,121532159
4648,2010,Chronic Myeloid,Asian/Pacific Islander,Male,19,8227319
4649,2010,Chronic Myeloid,Black,Female,59,22029960
4650,2010,Chronic Myeloid,Black,Male,61,20170195
4651,2010,Chronic Myeloid,Hispanic,Female,26,24998341
4652,2010,Chronic Myeloid,Hispanic,Male,45,25744770
4653,2010,Chronic Myeloid,White,Female,370,124138477
4654,2010,Chronic Myeloid,White,Male,489,121532159
4655,2010,Colon and Rectum,American Indian/Alaska Native,Female,133,2125757
4656,2010,Colon and Rectum,American Indian/Alaska Native,Male,150,2147345
4657,2010,Colon and Rectum,Asian/Pacific Islander,Female,724,8954873
4658,2010,Colon and Rectum,Asian/Pacific Islander,Male,743,8227319
4659,2010,Colon and Rectum,Black,Female,3362,22029960
4660,2010,Colon and Rectum,Black,Male,3569,20170195
4661,2010,Colon and Rectum,Hispanic,Female,1370,24998341
4662,2010,Colon and Rectum,Hispanic,Male,1765,25744770
4663,2010,Colon and Rectum,White,Female,20753,124138477
4664,2010,Colon and Rectum,White,Male,22611,121532159
4665,2010,Colon excluding Rectum,American Indian/Alaska Native,Female,107,2125757
4666,2010,Colon excluding Rectum,American Indian/Alaska Native,Male,113,2147345
4667,2010,Colon excluding Rectum,Asian/Pacific Islander,Female,579,8954873
4668,2010,Colon excluding Rectum,Asian/Pacific Islander,Male,570,8227319
4669,2010,Colon excluding Rectum,Black,Female,2854,22029960
4670,2010,Colon excluding Rectum,Black,Male,2896,20170195
4671,2010,Colon excluding Rectum,Hispanic,Female,1146,24998341
4672,2010,Colon excluding Rectum,Hispanic,Male,1415,25744770
4673,2010,Colon excluding Rectum,White,Female,17211,124138477
4674,2010,Colon excluding Rectum,White,Male,17915,121532159
4675,2010,Corpus,American Indian/Alaska Native,Female,16,2125757
4676,2010,Corpus,Asian/Pacific Islander,Female,106,8954873
4677,2010,Corpus,Black,Female,555,22029960
4678,2010,Corpus,Hispanic,Female,182,24998341
4679,2010,Corpus,White,Female,2967,124138477
4680,2010,"Corpus and Uterus, NOS",American Indian/Alaska Native,Female,36,2125757
4681,2010,"Corpus and Uterus, NOS",Asian/Pacific Islander,Female,241,8954873
4682,2010,"Corpus and Uterus, NOS",Black,Female,1437,22029960
4683,2010,"Corpus and Uterus, NOS",Hispanic,Female,528,24998341
4684,2010,"Corpus and Uterus, NOS",White,Female,6688,124138477
4685,2010,Esophagus,American Indian/Alaska Native,Male,49,2147345
4686,2010,Esophagus,Asian/Pacific Islander,Female,54,8954873
4687,2010,Esophagus,Asian/Pacific Islander,Male,175,8227319
4688,2010,Esophagus,Black,Female,393,22029960
4689,2010,Esophagus,Black,Male,1044,20170195
4690,2010,Esophagus,Hispanic,Female,117,24998341
4691,2010,Esophagus,Hispanic,Male,475,25744770
4692,2010,Esophagus,White,Female,2613,124138477
4693,2010,Esophagus,White,Male,10148,121532159
4694,2010,Eye and Orbit,White,Female,129,124138477
4695,2010,Eye and Orbit,White,Male,139,121532159
4696,2010,Female Breast,American Indian/Alaska Native,Female,170,2125757
4697,2010,Female Breast,Asian/Pacific Islander,Female,961,8954873
4698,2010,Female Breast,Black,Female,6031,22029960
4699,2010,Female Breast,Hispanic,Female,2295,24998341
4700,2010,Female Breast,White,Female,33834,124138477
4701,2010,Floor of Mouth,White,Female,22,124138477
4702,2010,Floor of Mouth,White,Male,56,121532159
4703,2010,Gallbladder,Asian/Pacific Islander,Female,59,8954873
4704,2010,Gallbladder,Asian/Pacific Islander,Male,37,8227319
4705,2010,Gallbladder,Black,Female,196,22029960
4706,2010,Gallbladder,Black,Male,90,20170195
4707,2010,Gallbladder,Hispanic,Female,167,24998341
4708,2010,Gallbladder,Hispanic,Male,81,25744770
4709,2010,Gallbladder,White,Female,1149,124138477
4710,2010,Gallbladder,White,Male,552,121532159
4711,2010,Gum and Other Mouth,Black,Female,32,22029960
4712,2010,Gum and Other Mouth,Black,Male,65,20170195
4713,2010,Gum and Other Mouth,Hispanic,Female,28,24998341
4714,2010,Gum and Other Mouth,Hispanic,Male,29,25744770
4715,2010,Gum and Other Mouth,White,Female,509,124138477
4716,2010,Gum and Other Mouth,White,Male,578,121532159
4717,2010,Hodgkin Lymphoma,Asian/Pacific Islander,Male,18,8227319
4718,2010,Hodgkin Lymphoma,Black,Female,54,22029960
4719,2010,Hodgkin Lymphoma,Black,Male,60,20170195
4720,2010,Hodgkin Lymphoma,Hispanic,Female,51,24998341
4721,2010,Hodgkin Lymphoma,Hispanic,Male,82,25744770
4722,2010,Hodgkin Lymphoma,White,Female,454,124138477
4723,2010,Hodgkin Lymphoma,White,Male,633,121532159
4724,2010,Hypopharynx,Black,Female,19,22029960
4725,2010,Hypopharynx,Black,Male,46,20170195
4726,2010,Hypopharynx,White,Female,49,124138477
4727,2010,Hypopharynx,White,Male,204,121532159
4728,2010,Kidney and Renal Pelvis,American Indian/Alaska Native,Female,36,2125757
4729,2010,Kidney and Renal Pelvis,American Indian/Alaska Native,Male,74,2147345
4730,2010,Kidney and Renal Pelvis,Asian/Pacific Islander,Female,85,8954873
4731,2010,Kidney and Renal Pelvis,Asian/Pacific Islander,Male,180,8227319
4732,2010,Kidney and Renal Pelvis,Black,Female,477,22029960
4733,2010,Kidney and Renal Pelvis,Black,Male,708,20170195
4734,2010,Kidney and Renal Pelvis,Hispanic,Female,356,24998341
4735,2010,Kidney and Renal Pelvis,Hispanic,Male,588,25744770
4736,2010,Kidney and Renal Pelvis,White,Female,4185,124138477
4737,2010,Kidney and Renal Pelvis,White,Male,7474,121532159
4738,2010,Larynx,American Indian/Alaska Native,Male,20,2147345
4739,2010,Larynx,Asian/Pacific Islander,Male,41,8227319
4740,2010,Larynx,Black,Female,133,22029960
4741,2010,Larynx,Black,Male,480,20170195
4742,2010,Larynx,Hispanic,Female,23,24998341
4743,2010,Larynx,Hispanic,Male,188,25744770
4744,2010,Larynx,White,Female,597,124138477
4745,2010,Larynx,White,Male,2410,121532159
4746,2010,Leukemias,American Indian/Alaska Native,Female,48,2125757
4747,2010,Leukemias,American Indian/Alaska Native,Male,59,2147345
4748,2010,Leukemias,Asian/Pacific Islander,Female,247,8954873
4749,2010,Leukemias,Asian/Pacific Islander,Male,311,8227319
4750,2010,Leukemias,Black,Female,866,22029960
4751,2010,Leukemias,Black,Male,975,20170195
4752,2010,Leukemias,Hispanic,Female,660,24998341
4753,2010,Leukemias,Hispanic,Male,789,25744770
4754,2010,Leukemias,White,Female,8600,124138477
4755,2010,Leukemias,White,Male,11567,121532159
4756,2010,Lip,White,Female,21,124138477
4757,2010,Lip,White,Male,48,121532159
4758,2010,Liver and Intrahepatic Bile Duct,American Indian/Alaska Native,Female,53,2125757
4759,2010,Liver and Intrahepatic Bile Duct,American Indian/Alaska Native,Male,143,2147345
4760,2010,Liver and Intrahepatic Bile Duct,Asian/Pacific Islander,Female,432,8954873
4761,2010,Liver and Intrahepatic Bile Duct,Asian/Pacific Islander,Male,902,8227319
4762,2010,Liver and Intrahepatic Bile Duct,Black,Female,840,22029960
4763,2010,Liver and Intrahepatic Bile Duct,Black,Male,1986,20170195
4764,2010,Liver and Intrahepatic Bile Duct,Hispanic,Female,747,24998341
4765,2010,Liver and Intrahepatic Bile Duct,Hispanic,Male,1584,25744770
4766,2010,Liver and Intrahepatic Bile Duct,White,Female,5322,124138477
4767,2010,Liver and Intrahepatic Bile Duct,White,Male,10626,121532159
4768,2010,Lung and Bronchus,American Indian/Alaska Native,Female,340,2125757
4769,2010,Lung and Bronchus,American Indian/Alaska Native,Male,445,2147345
4770,2010,Lung and Bronchus,Asian/Pacific Islander,Female,1320,8954873
4771,2010,Lung and Bronchus,Asian/Pacific Islander,Male,1824,8227319
4772,2010,Lung and Bronchus,Black,Female,6893,22029960
4773,2010,Lung and Bronchus,Black,Male,9788,20170195
4774,2010,Lung and Bronchus,Hispanic,Female,1907,24998341
4775,2010,Lung and Bronchus,Hispanic,Male,3043,25744770
4776,2010,Lung and Bronchus,White,Female,61997,124138477
4777,2010,Lung and Bronchus,White,Male,75641,121532159
